Source,Target,Type,Kind,Id,Label,timeset,Weight
@dbharthaniya,@rusembjakarta,Directed,Mention,14310,,"<[2022-03-02T10:39:27.635Z, 2022-03-02T10:41:00.268Z]>",2
@dbharthaniya,@olympic_russia,Directed,Mention,14311,,"<[2022-03-02T10:39:27.635Z, 2022-03-02T10:41:00.268Z]>",2
@143skdas,@hindustanidnp,Directed,Mention,14390,,"<[2022-03-02T10:39:47.430Z, 2022-03-02T10:40:15.309Z]>",2
@143skdas,@hindustanidnp,Directed,Retweet,14391,,"<[2022-03-02T10:39:47.430Z, 2022-03-02T10:40:15.309Z]>",2
@adityas15732940,@tanudatadka,Directed,Mention,14485,,"<[2022-03-02T10:40:14.754Z, 2022-03-02T10:41:51.717Z]>",2
@adityas15732940,@tanudatadka,Directed,Retweet,14486,,"<[2022-03-02T10:40:14.754Z, 2022-03-02T10:41:51.717Z]>",2
@nani09358558,@tweet2tbh,Directed,Mention,14547,,"<[2022-03-02T10:40:32.725Z, 2022-03-02T10:40:49.971Z]>",2
@nani09358558,@tweet2tbh,Directed,Retweet,14548,,"<[2022-03-02T10:40:32.725Z, 2022-03-02T10:40:49.971Z]>",2
@1khtir,@ru7869,Directed,Mention,14635,,<[2022-03-02T10:40:56.672Z]>,2
@adityas15732940,@_omarnasr,Directed,Mention,14679,,"<[2022-03-02T10:41:09.645Z, 2022-03-02T10:44:25.856Z]>",2
@adityas15732940,@_omarnasr,Directed,Retweet,14680,,"<[2022-03-02T10:41:09.645Z, 2022-03-02T10:44:25.856Z]>",2
@harshit31390451,@speaksgautam,Directed,Mention,14712,,"<[2022-03-02T10:41:14.243Z, 2022-03-02T10:41:59.490Z]>",2
@harshit31390451,@speaksgautam,Directed,Retweet,14713,,"<[2022-03-02T10:41:14.243Z, 2022-03-02T10:41:59.490Z]>",2
@143skdas,@drvaibhavdhaka,Directed,Mention,14929,,"<[2022-03-02T10:42:12.729Z, 2022-03-02T10:42:55.987Z]>",2
@143skdas,@drvaibhavdhaka,Directed,Retweet,14930,,"<[2022-03-02T10:42:12.729Z, 2022-03-02T10:42:55.987Z]>",2
@suniludr89,@rahulpa08371246,Directed,Mention,14938,,<[2022-03-02T10:42:13.717Z]>,2
@m__basit,@ru7869,Directed,Mention,15006,,<[2022-03-02T10:42:34.539Z]>,2
@kho_khar1,@ru7869,Directed,Mention,15150,,<[2022-03-02T10:43:24.669Z]>,2
@apmohanraj6395,@_omarnasr,Directed,Mention,15271,,"<[2022-03-02T10:43:53.147Z, 2022-03-02T10:44:12.459Z]>",2
@apmohanraj6395,@_omarnasr,Directed,Retweet,15272,,"<[2022-03-02T10:43:53.147Z, 2022-03-02T10:44:12.459Z]>",2
@sonukum21424448,@tyagibharatom,Directed,Mention,0,,<[2022-03-02T09:48:25.479Z]>,1
@sonukum21424448,@tyagibharatom,Directed,Retweet,1,,<[2022-03-02T09:48:25.487Z]>,1
@razansaiyed,@naveedalam92,Directed,Mention,2,,<[2022-03-02T09:48:25.616Z]>,1
@razansaiyed,@naveedalam92,Directed,Retweet,3,,<[2022-03-02T09:48:25.617Z]>,1
@dharmar96375802,@mas_742,Directed,Mention,4,,<[2022-03-02T09:48:25.976Z]>,1
@dharmar96375802,@mas_742,Directed,Retweet,5,,<[2022-03-02T09:48:25.976Z]>,1
@dominic9951g,@swatija88051604,Directed,Mention,6,,<[2022-03-02T09:48:26.017Z]>,1
@dominic9951g,@asbmilitary,Directed,Mention,7,,<[2022-03-02T09:48:26.017Z]>,1
@dominic9951g,@swatija88051604,Directed,Retweet,8,,<[2022-03-02T09:48:26.018Z]>,1
@swatija88051604,@asbmilitary,Directed,Mention,9,,<[2022-03-02T09:48:26.018Z]>,1
@bnnglobal,@dheeraj67491648,Directed,Mention,10,,<[2022-03-02T09:48:26.023Z]>,1
@bnnglobal,@rishi7014,Directed,Quote,11,,<[2022-03-02T09:48:26.023Z]>,1
@bnnglobal,@dheeraj67491648,Directed,Retweet,12,,<[2022-03-02T09:48:26.024Z]>,1
@dheeraj67491648,@rishi7014,Directed,Quote,13,,<[2022-03-02T09:48:26.024Z]>,1
@heartofdaik,@md_haroon_001,Directed,Mention,14,,<[2022-03-02T09:48:27.189Z]>,1
@heartofdaik,@md_haroon_001,Directed,Retweet,15,,<[2022-03-02T09:48:27.189Z]>,1
@simp_expurt,@badengineer10,Directed,Mention,16,,<[2022-03-02T09:48:27.690Z]>,1
@simp_expurt,@badengineer10,Directed,Retweet,17,,<[2022-03-02T09:48:27.694Z]>,1
@meccel_greatnez,@anmology,Directed,Mention,18,,<[2022-03-02T09:48:28.203Z]>,1
@meccel_greatnez,@anmology,Directed,Retweet,19,,<[2022-03-02T09:48:28.207Z]>,1
@amitkum70897380,@befitting_monk,Directed,Mention,20,,<[2022-03-02T09:48:28.380Z]>,1
@amitkum70897380,@befitting_monk,Directed,Retweet,21,,<[2022-03-02T09:48:28.381Z]>,1
@aadeshyadavap,@speaksgautam,Directed,Mention,22,,<[2022-03-02T09:48:28.425Z]>,1
@aadeshyadavap,@speaksgautam,Directed,Retweet,23,,<[2022-03-02T09:48:28.425Z]>,1
@saeedah54675557,@makhter_,Directed,Mention,24,,<[2022-03-02T09:48:28.571Z]>,1
@saeedah54675557,@makhter_,Directed,Retweet,25,,<[2022-03-02T09:48:28.572Z]>,1
@isandykmr,@badengineer10,Directed,Mention,26,,<[2022-03-02T09:48:28.675Z]>,1
@isandykmr,@badengineer10,Directed,Retweet,27,,<[2022-03-02T09:48:28.676Z]>,1
@ashishthanapat2,@vaibhav23_xd,Directed,Mention,28,,<[2022-03-02T09:48:28.721Z]>,1
@ashishthanapat2,@vaibhav23_xd,Directed,Retweet,30,,<[2022-03-02T09:48:28.721Z]>,1
@vaibhav23_xd,@kremlinrussia_e,Directed,Mention,31,,<[2022-03-02T09:48:28.721Z]>,1
@vaibhav23_xd,@nato,Directed,Mention,32,,<[2022-03-02T09:48:28.721Z]>,1
@olatunb67146838,@keshavk072,Directed,Mention,33,,<[2022-03-02T09:48:29.301Z]>,1
@olatunb67146838,@keshavk072,Directed,Retweet,34,,<[2022-03-02T09:48:29.301Z]>,1
@sonukum21424448,@bhagwakaafir,Directed,Mention,35,,<[2022-03-02T09:48:29.866Z]>,1
@sonukum21424448,@bhagwakaafir,Directed,Retweet,36,,<[2022-03-02T09:48:29.866Z]>,1
@vermadaksha2000,@babaaaramdevp,Directed,Mention,37,,<[2022-03-02T09:48:30.090Z]>,1
@vermadaksha2000,@babaaaramdevp,Directed,Retweet,38,,<[2022-03-02T09:48:30.091Z]>,1
@yashraj44350094,@gujaratigarvi,Directed,Mention,39,,<[2022-03-02T09:48:30.251Z]>,1
@yashraj44350094,@gujaratigarvi,Directed,Retweet,40,,<[2022-03-02T09:48:30.251Z]>,1
@subhendundas,@prem_tiwari87,Directed,Mention,41,,<[2022-03-02T09:48:30.549Z]>,1
@subhendundas,@prem_tiwari87,Directed,Retweet,42,,<[2022-03-02T09:48:30.550Z]>,1
@harpals97639592,@anmology,Directed,Mention,43,,<[2022-03-02T09:48:30.686Z]>,1
@harpals97639592,@anmology,Directed,Retweet,44,,<[2022-03-02T09:48:30.686Z]>,1
@youcantseemesu,@_omarnasr,Directed,Mention,45,,<[2022-03-02T09:48:32.509Z]>,1
@youcantseemesu,@_omarnasr,Directed,Retweet,46,,<[2022-03-02T09:48:32.510Z]>,1
@shinorinori0515,@ankitan55188323,Directed,Mention,47,,<[2022-03-02T09:48:32.780Z]>,1
@shinorinori0515,@ankitan55188323,Directed,Retweet,48,,<[2022-03-02T09:48:32.780Z]>,1
@yashraj44350094,@connectrajnish,Directed,Mention,49,,<[2022-03-02T09:48:32.781Z]>,1
@yashraj44350094,@connectrajnish,Directed,Retweet,50,,<[2022-03-02T09:48:32.781Z]>,1
@cthayyilyahooc2,@signora97190526,Directed,Mention,51,,<[2022-03-02T09:48:32.953Z]>,1
@cthayyilyahooc2,@signora97190526,Directed,Retweet,52,,<[2022-03-02T09:48:32.954Z]>,1
@ima_indian,@drbirendrashar2,Directed,Mention,53,,<[2022-03-02T09:48:33.854Z]>,1
@ima_indian,@drbirendrashar2,Directed,Retweet,54,,<[2022-03-02T09:48:33.855Z]>,1
@realnavdeep,@trulydipesh,Directed,Mention,55,,<[2022-03-02T09:48:34.148Z]>,1
@realnavdeep,@trulydipesh,Directed,Retweet,56,,<[2022-03-02T09:48:34.148Z]>,1
@amitkum70897380,@misson_2024,Directed,Mention,57,,<[2022-03-02T09:48:34.322Z]>,1
@amitkum70897380,@misson_2024,Directed,Retweet,58,,<[2022-03-02T09:48:34.322Z]>,1
@naylanur94,@ray_oftruth,Directed,Mention,59,,<[2022-03-02T09:48:34.952Z]>,1
@naylanur94,@kremlinrussia_e,Directed,Mention,60,,<[2022-03-02T09:48:34.952Z]>,1
@naylanur94,@indembmoscow,Directed,Mention,61,,<[2022-03-02T09:48:34.952Z]>,1
@naylanur94,@mfa_russia,Directed,Mention,62,,<[2022-03-02T09:48:34.952Z]>,1
@naylanur94,@ray_oftruth,Directed,Retweet,63,,<[2022-03-02T09:48:34.953Z]>,1
@ray_oftruth,@kremlinrussia_e,Directed,Mention,64,,<[2022-03-02T09:48:34.953Z]>,1
@ray_oftruth,@indembmoscow,Directed,Mention,65,,<[2022-03-02T09:48:34.953Z]>,1
@ray_oftruth,@mfa_russia,Directed,Mention,66,,<[2022-03-02T09:48:34.953Z]>,1
@yashraj44350094,@abulkaseam,Directed,Mention,67,,<[2022-03-02T09:48:35.189Z]>,1
@yashraj44350094,@abulkaseam,Directed,Retweet,68,,<[2022-03-02T09:48:35.190Z]>,1
@ashishthanapat2,@asifmofficial1,Directed,Mention,69,,<[2022-03-02T09:48:35.758Z]>,1
@ashishthanapat2,@asifmofficial1,Directed,Retweet,70,,<[2022-03-02T09:48:35.758Z]>,1
@tanmays55193616,@narendramodi177,Directed,Mention,71,,<[2022-03-02T09:48:37.197Z]>,1
@tanmays55193616,@narendramodi177,Directed,Retweet,72,,<[2022-03-02T09:48:37.198Z]>,1
@davidrsingh,@ashoswai,Directed,Mention,73,,<[2022-03-02T09:48:37.329Z]>,1
@davidrsingh,@ashoswai,Directed,Retweet,74,,<[2022-03-02T09:48:37.330Z]>,1
@krampah_ernest,@faizannajeeb6,Directed,Mention,75,,<[2022-03-02T09:48:37.335Z]>,1
@krampah_ernest,@faizannajeeb6,Directed,Retweet,76,,<[2022-03-02T09:48:37.335Z]>,1
@yashraj44350094,@profoundyogi,Directed,Mention,77,,<[2022-03-02T09:48:38.162Z]>,1
@yashraj44350094,@profoundyogi,Directed,Retweet,78,,<[2022-03-02T09:48:38.162Z]>,1
@subhendundas,@faizannajeeb6,Directed,Mention,79,,<[2022-03-02T09:48:38.192Z]>,1
@subhendundas,@faizannajeeb6,Directed,Retweet,80,,<[2022-03-02T09:48:38.193Z]>,1
@nipurngupta,@slimdestro,Directed,Mention,81,,<[2022-03-02T09:48:38.510Z]>,1
@nipurngupta,@slimdestro,Directed,Retweet,82,,<[2022-03-02T09:48:38.510Z]>,1
@saiva_nerii,@mohankeech,Directed,Mention,85,,<[2022-03-02T09:48:38.884Z]>,1
@saiva_nerii,@mohankeech,Directed,Retweet,86,,<[2022-03-02T09:48:38.885Z]>,1
@arsh_deep199,@funny__blog1,Directed,Mention,89,,<[2022-03-02T09:48:39.858Z]>,1
@arsh_deep199,@funny__blog1,Directed,Retweet,90,,<[2022-03-02T09:48:39.858Z]>,1
@ashishthanapat2,@second2unone,Directed,Mention,91,,<[2022-03-02T09:48:39.872Z]>,1
@ashishthanapat2,@second2unone,Directed,Retweet,92,,<[2022-03-02T09:48:39.872Z]>,1
@alwayshack2,@ianilpardeshi,Directed,Mention,93,,<[2022-03-02T09:48:40.436Z]>,1
@alwayshack2,@ianilpardeshi,Directed,Retweet,94,,<[2022-03-02T09:48:40.440Z]>,1
@amitkum70897380,@j_tameer,Directed,Mention,95,,<[2022-03-02T09:48:40.731Z]>,1
@amitkum70897380,@j_tameer,Directed,Retweet,96,,<[2022-03-02T09:48:40.731Z]>,1
@darth_mziidious,@anmology,Directed,Mention,97,,<[2022-03-02T09:48:41.014Z]>,1
@darth_mziidious,@anmology,Directed,Retweet,98,,<[2022-03-02T09:48:41.015Z]>,1
@realnavdeep,@keshavk072,Directed,Mention,99,,<[2022-03-02T09:48:41.233Z]>,1
@realnavdeep,@keshavk072,Directed,Retweet,100,,<[2022-03-02T09:48:41.233Z]>,1
@kingfaheem126y,@slimdestro,Directed,Mention,101,,<[2022-03-02T09:48:41.665Z]>,1
@kingfaheem126y,@slimdestro,Directed,Retweet,102,,<[2022-03-02T09:48:41.665Z]>,1
@sonukum21424448,@vinayvpl09,Directed,Mention,103,,<[2022-03-02T09:48:41.941Z]>,1
@sonukum21424448,@vinayvpl09,Directed,Retweet,104,,<[2022-03-02T09:48:41.941Z]>,1
@yashraj44350094,@ramanana13,Directed,Mention,105,,<[2022-03-02T09:48:42.255Z]>,1
@yashraj44350094,@kushinashin,Directed,Quote,106,,<[2022-03-02T09:48:42.255Z]>,1
@yashraj44350094,@ramanana13,Directed,Retweet,107,,<[2022-03-02T09:48:42.255Z]>,1
@ramanana13,@kushinashin,Directed,Quote,108,,<[2022-03-02T09:48:42.255Z]>,1
@subhendundas,@ashoswai,Directed,Mention,109,,<[2022-03-02T09:48:43.071Z]>,1
@subhendundas,@ashoswai,Directed,Retweet,110,,<[2022-03-02T09:48:43.071Z]>,1
@impkrai1,@abdulra63001962,Directed,Mention,111,,<[2022-03-02T09:48:43.164Z]>,1
@impkrai1,@abdulra63001962,Directed,Retweet,112,,<[2022-03-02T09:48:43.166Z]>,1
@motshandi,@rishi7014,Directed,Mention,113,,<[2022-03-02T09:48:43.417Z]>,1
@motshandi,@rishi7014,Directed,Retweet,114,,<[2022-03-02T09:48:43.417Z]>,1
@rahat2027,@_omarnasr,Directed,Mention,115,,<[2022-03-02T09:48:43.478Z]>,1
@rahat2027,@_omarnasr,Directed,Retweet,116,,<[2022-03-02T09:48:43.478Z]>,1
@kavitha129,@namboodhri,Directed,Mention,117,,<[2022-03-02T09:48:43.728Z]>,1
@kavitha129,@namboodhri,Directed,Retweet,118,,<[2022-03-02T09:48:43.729Z]>,1
@ajaychourdiya,@anmology,Directed,Mention,119,,<[2022-03-02T09:48:43.797Z]>,1
@ajaychourdiya,@anmology,Directed,Retweet,120,,<[2022-03-02T09:48:43.797Z]>,1
@ashishthanapat2,@jamesmarshallr,Directed,Mention,121,,<[2022-03-02T09:48:43.907Z]>,1
@ashishthanapat2,@jamesmarshallr,Directed,Retweet,122,,<[2022-03-02T09:48:43.908Z]>,1
@harpals97639592,@sumityadav727,Directed,Mention,123,,<[2022-03-02T09:48:44.463Z]>,1
@harpals97639592,@sumityadav727,Directed,Retweet,124,,<[2022-03-02T09:48:44.464Z]>,1
@amanesanto,@sunny_rajput87,Directed,Mention,125,,<[2022-03-02T09:48:44.740Z]>,1
@amanesanto,@sunny_rajput87,Directed,Retweet,126,,<[2022-03-02T09:48:44.740Z]>,1
@jaim007,@speaksgautam,Directed,Mention,127,,<[2022-03-02T09:48:44.763Z]>,1
@jaim007,@speaksgautam,Directed,Retweet,128,,<[2022-03-02T09:48:44.763Z]>,1
@alien_9990,@vikaspanditvns,Directed,Mention,129,,<[2022-03-02T09:48:45.175Z]>,1
@alien_9990,@vikaspanditvns,Directed,Retweet,130,,<[2022-03-02T09:48:45.175Z]>,1
@mohdster,@ashoswai,Directed,Mention,131,,<[2022-03-02T09:48:45.618Z]>,1
@mohdster,@ashoswai,Directed,Retweet,132,,<[2022-03-02T09:48:45.618Z]>,1
@soni_nixita,@sunny_rajput87,Directed,Mention,133,,<[2022-03-02T09:48:45.692Z]>,1
@soni_nixita,@sunny_rajput87,Directed,Retweet,134,,<[2022-03-02T09:48:45.692Z]>,1
@kantravi2233,@rishabh0066,Directed,Mention,135,,<[2022-03-02T09:48:45.760Z]>,1
@kantravi2233,@rishabh0066,Directed,Retweet,136,,<[2022-03-02T09:48:45.760Z]>,1
@yashraj44350094,@mohanla22033617,Directed,Mention,137,,<[2022-03-02T09:48:45.791Z]>,1
@yashraj44350094,@mohanla22033617,Directed,Retweet,138,,<[2022-03-02T09:48:45.791Z]>,1
@mahirat187,@narendramodi177,Directed,Mention,139,,<[2022-03-02T09:48:45.923Z]>,1
@mahirat187,@narendramodi177,Directed,Retweet,140,,<[2022-03-02T09:48:45.923Z]>,1
@realnavdeep,@tanudatadka,Directed,Mention,141,,<[2022-03-02T09:48:45.979Z]>,1
@realnavdeep,@tanudatadka,Directed,Retweet,142,,<[2022-03-02T09:48:45.980Z]>,1
@rahulsi43700118,@royalhostlive,Directed,Mention,143,,<[2022-03-02T09:48:46.664Z]>,1
@rahulsi43700118,@royalhostlive,Directed,Retweet,144,,<[2022-03-02T09:48:46.665Z]>,1
@tweetrajput,@tapanjo23600609,Directed,Mention,145,,<[2022-03-02T09:48:48.299Z]>,1
@tweetrajput,@tapanjo23600609,Directed,Retweet,146,,<[2022-03-02T09:48:48.300Z]>,1
@ajaychourdiya,@sumityadav727,Directed,Mention,151,,<[2022-03-02T09:48:49.337Z]>,1
@ajaychourdiya,@sumityadav727,Directed,Retweet,152,,<[2022-03-02T09:48:49.338Z]>,1
@ammahahan,@slimdestro,Directed,Mention,153,,<[2022-03-02T09:48:49.824Z]>,1
@ammahahan,@slimdestro,Directed,Retweet,154,,<[2022-03-02T09:48:49.825Z]>,1
@nipurngupta,@sumityadav727,Directed,Mention,155,,<[2022-03-02T09:48:50.328Z]>,1
@nipurngupta,@sumityadav727,Directed,Retweet,156,,<[2022-03-02T09:48:50.328Z]>,1
@tr1d1v1n,@funny__blog1,Directed,Mention,157,,<[2022-03-02T09:48:50.368Z]>,1
@tr1d1v1n,@funny__blog1,Directed,Retweet,158,,<[2022-03-02T09:48:50.368Z]>,1
@realnavdeep,@prem_tiwari87,Directed,Mention,165,,<[2022-03-02T09:48:50.456Z]>,1
@realnavdeep,@prem_tiwari87,Directed,Retweet,166,,<[2022-03-02T09:48:50.456Z]>,1
@arsh_deep199,@asg__777,Directed,Mention,167,,<[2022-03-02T09:48:50.496Z]>,1
@arsh_deep199,@asg__777,Directed,Retweet,168,,<[2022-03-02T09:48:50.496Z]>,1
@soni_nixita,@sumityadav727,Directed,Mention,169,,<[2022-03-02T09:48:50.790Z]>,1
@soni_nixita,@sumityadav727,Directed,Retweet,170,,<[2022-03-02T09:48:50.791Z]>,1
@abhayra61368087,@funny__blog1,Directed,Mention,171,,<[2022-03-02T09:48:51.043Z]>,1
@abhayra61368087,@funny__blog1,Directed,Retweet,172,,<[2022-03-02T09:48:51.043Z]>,1
@yashraj44350094,@kapoor_ranvijay,Directed,Mention,181,,<[2022-03-02T09:48:51.416Z]>,1
@yashraj44350094,@kapoor_ranvijay,Directed,Retweet,183,,<[2022-03-02T09:48:51.417Z]>,1
@kapoor_ranvijay,@kremlinrussia_e,Directed,Mention,184,,<[2022-03-02T09:48:51.417Z]>,1
@jaydkay2,@_kartik_kc,Directed,Mention,185,,<[2022-03-02T09:48:51.520Z]>,1
@jaydkay2,@_kartik_kc,Directed,Retweet,186,,<[2022-03-02T09:48:51.520Z]>,1
@fanyujian2,@maulick_sheth,Directed,Mention,188,,<[2022-03-02T09:48:52.161Z]>,1
@fanyujian2,@maulick_sheth,Directed,Retweet,189,,<[2022-03-02T09:48:52.162Z]>,1
@hardeep41299491,@anmology,Directed,Mention,190,,<[2022-03-02T09:48:52.162Z]>,1
@hardeep41299491,@anmology,Directed,Retweet,191,,<[2022-03-02T09:48:52.162Z]>,1
@pejebot3,@virajsinghyada8,Directed,Mention,192,,<[2022-03-02T09:48:52.418Z]>,1
@pejebot3,@virajsinghyada8,Directed,Retweet,193,,<[2022-03-02T09:48:52.419Z]>,1
@sonukum21424448,@alparsl89825100,Directed,Mention,194,,<[2022-03-02T09:48:52.925Z]>,1
@sonukum21424448,@alparsl89825100,Directed,Retweet,195,,<[2022-03-02T09:48:52.925Z]>,1
@abhinayknaik,@speaksgautam,Directed,Mention,196,,<[2022-03-02T09:48:53.104Z]>,1
@abhinayknaik,@speaksgautam,Directed,Retweet,197,,<[2022-03-02T09:48:53.104Z]>,1
@abhayra61368087,@jameendars,Directed,Mention,198,,<[2022-03-02T09:48:53.525Z]>,1
@abhayra61368087,@jameendars,Directed,Retweet,199,,<[2022-03-02T09:48:53.526Z]>,1
@ammararsyad1,@keshavk072,Directed,Mention,200,,<[2022-03-02T09:48:53.778Z]>,1
@ammararsyad1,@keshavk072,Directed,Retweet,201,,<[2022-03-02T09:48:53.779Z]>,1
@dawnlight12345,@aliyualhassan06,Directed,Mention,202,,<[2022-03-02T09:48:54.207Z]>,1
@dawnlight12345,@aliyualhassan06,Directed,Retweet,203,,<[2022-03-02T09:48:54.207Z]>,1
@lilyyy881,@peregrine1999,Directed,Mention,204,,<[2022-03-02T09:48:54.631Z]>,1
@lilyyy881,@peregrine1999,Directed,Retweet,205,,<[2022-03-02T09:48:54.631Z]>,1
@jaydkay2,@trulydipesh,Directed,Mention,206,,<[2022-03-02T09:48:55.673Z]>,1
@jaydkay2,@trulydipesh,Directed,Retweet,207,,<[2022-03-02T09:48:55.674Z]>,1
@abhayra61368087,@aditya_sindh,Directed,Mention,208,,<[2022-03-02T09:48:55.897Z]>,1
@abhayra61368087,@aditya_sindh,Directed,Retweet,209,,<[2022-03-02T09:48:55.898Z]>,1
@tweetrajput,@hindustanidnp,Directed,Mention,210,,<[2022-03-02T09:48:55.908Z]>,1
@tweetrajput,@hindustanidnp,Directed,Retweet,211,,<[2022-03-02T09:48:55.909Z]>,1
@sonukum21424448,@vijuindian3006,Directed,Mention,212,,<[2022-03-02T09:48:56.405Z]>,1
@sonukum21424448,@vijuindian3006,Directed,Retweet,213,,<[2022-03-02T09:48:56.406Z]>,1
@salman_aahmad,@ameyynn,Directed,Mention,214,,<[2022-03-02T09:48:56.834Z]>,1
@salman_aahmad,@ameyynn,Directed,Retweet,215,,<[2022-03-02T09:48:56.834Z]>,1
@ammahahan,@sunny_rajput87,Directed,Mention,216,,<[2022-03-02T09:48:57.822Z]>,1
@ammahahan,@sunny_rajput87,Directed,Retweet,217,,<[2022-03-02T09:48:57.822Z]>,1
@nipurngupta,@rjsh003,Directed,Mention,218,,<[2022-03-02T09:48:58.481Z]>,1
@nipurngupta,@rjsh003,Directed,Retweet,219,,<[2022-03-02T09:48:58.481Z]>,1
@casey63045835,@anonopsse,Directed,Mention,220,,<[2022-03-02T09:48:58.626Z]>,1
@youcantseemesu,@chikecarteriii,Directed,Mention,221,,<[2022-03-02T09:48:58.914Z]>,1
@youcantseemesu,@chikecarteriii,Directed,Retweet,222,,<[2022-03-02T09:48:58.915Z]>,1
@victorezeokorie,@badengineer10,Directed,Mention,223,,<[2022-03-02T09:48:59.040Z]>,1
@victorezeokorie,@badengineer10,Directed,Retweet,224,,<[2022-03-02T09:48:59.040Z]>,1
@abhayra61368087,@waqaran25131252,Directed,Mention,225,,<[2022-03-02T09:48:59.444Z]>,1
@abhayra61368087,@waqaran25131252,Directed,Retweet,226,,<[2022-03-02T09:48:59.445Z]>,1
@amitkum70897380,@moinkn15,Directed,Mention,227,,<[2022-03-02T09:48:59.577Z]>,1
@amitkum70897380,@mailonline,Directed,Mention,228,,<[2022-03-02T09:48:59.577Z]>,1
@amitkum70897380,@moinkn15,Directed,Retweet,229,,<[2022-03-02T09:48:59.577Z]>,1
@radha15286527,@sa_amanshukla,Directed,Mention,231,,<[2022-03-02T09:48:59.585Z]>,1
@radha15286527,@sa_amanshukla,Directed,Retweet,232,,<[2022-03-02T09:48:59.585Z]>,1
@shubham52271820,@tw_kingston_07,Directed,Mention,233,,<[2022-03-02T09:48:59.697Z]>,1
@shubham52271820,@tw_kingston_07,Directed,Retweet,234,,<[2022-03-02T09:48:59.697Z]>,1
@ashishthanapat2,@rebeloct10,Directed,Mention,235,,<[2022-03-02T09:48:59.918Z]>,1
@ashishthanapat2,@mfa_russia,Directed,Mention,236,,<[2022-03-02T09:48:59.918Z]>,1
@ashishthanapat2,@rebeloct10,Directed,Retweet,237,,<[2022-03-02T09:48:59.918Z]>,1
@rebeloct10,@mfa_russia,Directed,Mention,238,,<[2022-03-02T09:48:59.918Z]>,1
@impkrai1,@vishals51652659,Directed,Mention,239,,<[2022-03-02T09:48:59.959Z]>,1
@impkrai1,@vishals51652659,Directed,Retweet,240,,<[2022-03-02T09:48:59.963Z]>,1
@holdmab33r,@s_shreyatweets,Directed,Mention,241,,<[2022-03-02T09:49:00.163Z]>,1
@holdmab33r,@s_shreyatweets,Directed,Retweet,242,,<[2022-03-02T09:49:00.163Z]>,1
@kuldeep31012171,@stweetcs,Directed,Mention,243,,<[2022-03-02T09:49:00.293Z]>,1
@kuldeep31012171,@stweetcs,Directed,Retweet,244,,<[2022-03-02T09:49:00.296Z]>,1
@mrpoloman12,@_omarnasr,Directed,Mention,245,,<[2022-03-02T09:49:00.407Z]>,1
@mrpoloman12,@_omarnasr,Directed,Retweet,246,,<[2022-03-02T09:49:00.407Z]>,1
@kantravi2233,@thecurlyvian,Directed,Mention,247,,<[2022-03-02T09:49:00.580Z]>,1
@kantravi2233,@thecurlyvian,Directed,Retweet,248,,<[2022-03-02T09:49:00.580Z]>,1
@lilyyy881,@anmology,Directed,Mention,249,,<[2022-03-02T09:49:00.664Z]>,1
@lilyyy881,@anmology,Directed,Retweet,250,,<[2022-03-02T09:49:00.664Z]>,1
@nahidkhan46,@moinkn15,Directed,Mention,251,,<[2022-03-02T09:49:01.234Z]>,1
@nahidkhan46,@mailonline,Directed,Mention,252,,<[2022-03-02T09:49:01.234Z]>,1
@nahidkhan46,@moinkn15,Directed,Retweet,253,,<[2022-03-02T09:49:01.234Z]>,1
@agroya_bhawani,@ein_scofield,Directed,Mention,254,,<[2022-03-02T09:49:01.348Z]>,1
@shudhan77,@keshavk072,Directed,Mention,255,,<[2022-03-02T09:49:02.134Z]>,1
@shudhan77,@keshavk072,Directed,Retweet,256,,<[2022-03-02T09:49:02.134Z]>,1
@rudraku04791069,@indddy77,Directed,Mention,257,,<[2022-03-02T09:49:02.167Z]>,1
@rudraku04791069,@indddy77,Directed,Retweet,258,,<[2022-03-02T09:49:02.167Z]>,1
@abhayra61368087,@iyuvrajsinghraj,Directed,Mention,259,,<[2022-03-02T09:49:02.330Z]>,1
@abhayra61368087,@iyuvrajsinghraj,Directed,Retweet,260,,<[2022-03-02T09:49:02.330Z]>,1
@bryan_majeni,@anmology,Directed,Mention,261,,<[2022-03-02T09:49:02.355Z]>,1
@bryan_majeni,@anmology,Directed,Retweet,262,,<[2022-03-02T09:49:02.356Z]>,1
@im_mv13,@sunny_rajput87,Directed,Mention,263,,<[2022-03-02T09:49:02.688Z]>,1
@im_mv13,@sunny_rajput87,Directed,Retweet,264,,<[2022-03-02T09:49:02.689Z]>,1
@nora_dean01,@keshavk072,Directed,Mention,265,,<[2022-03-02T09:49:03.084Z]>,1
@nora_dean01,@keshavk072,Directed,Retweet,266,,<[2022-03-02T09:49:03.084Z]>,1
@harpals97639592,@rjsh003,Directed,Mention,267,,<[2022-03-02T09:49:03.249Z]>,1
@harpals97639592,@rjsh003,Directed,Retweet,268,,<[2022-03-02T09:49:03.249Z]>,1
@taheer_ml,@musty_mustaphaa,Directed,Mention,269,,<[2022-03-02T09:49:03.249Z]>,1
@taheer_ml,@musty_mustaphaa,Directed,Retweet,270,,<[2022-03-02T09:49:03.249Z]>,1
@usmanal88257620,@makhter_,Directed,Mention,271,,<[2022-03-02T09:49:03.773Z]>,1
@usmanal88257620,@makhter_,Directed,Retweet,272,,<[2022-03-02T09:49:03.773Z]>,1
